"UID","Xsugg","Ysugg","Type","Unit","Walker","PassGrid","Section","FragNo","Material","MatSimple","PrimBlank","SecBlank","Length","Thickness","Width","ToolType","SubType","BifaceComp","ProjNotes"
"8995-3105-S-L2368",708999.1,3973107,"grid","8995-3105",14,44,"S",2368,"o","o","blade","blade segment",12.6,1.7,5.4,"n","","",""
"8995-3115-S-L2374",708990,3973111.8,"grid","8995-3115",2,44,"S",2374,"rc","c","shatter","shatter?",9.9,6.6,8.1,"n","","",""
"8995-3115-S-L2375",708999.8,3973113.1,"grid","8995-3115",5,44,"S",2375,"o","o","flake","flake fragment",20.1,4.5,12.2,"pe","pe","",""
"8995-3125-S-L2371",708998.4,3973126.6,"grid","8995-3125",21,44,"S",2371,"wc","c","flake","flake fragment",26.2,4.5,16,"n","","",""
"9005-3085-S-L2364",709007.6,3973080.4,"grid","9005-3085",101,44,"S",2364,"wc","c","core","flake core",29.1,20.1,25.9,"n","","",""
"9005-3085-S-L2365",709001.2,3973085.3,"grid","9005-3085",101,44,"S",2365,"o","o","blade","blade segment",12.7,2.5,10.8,"n","","",""
"9005-3105-S-L2353",709002.3,3973104.2,"grid","9005-3105",2,44,"S",2353,"Ba","c","blade","blade segment",27.7,4.1,12.3,"n","","",""
"9005-3105-S-L2354",709006.1,3973107.9,"grid","9005-3105",2,44,"S",2354,"o","o","flake","flake fragment",11.5,2.5,13,"pe","pe","",""
"9005-3105-S-L2355",709004.9,3973102.2,"grid","9005-3105",2,44,"S",2355,"o","o","blade","blade segment",17.8,3.3,9.2,"n","","",""
"9005-3105-S-L2356",709006.2,3973106.6,"grid","9005-3105",2,44,"S",2356,"o","o","shatter","shatter/pe",16.7,5.4,5.6,"pe","pe","",""
"9005-3105-S-L2357",709000.5,3973107.3,"grid","9005-3105",2,44,"S",2357,"o","o","flake","flake fragment",10.2,2.7,14,"n","","",""
"9005-3105-S-L2358",709008.9,3973106.3,"grid","9005-3105",2,44,"S",2358,"o","o","flake","flake fragment",14.5,1.6,11.2,"n","","",""
"9005-3105-S-L2359",709006.6,3973105.3,"grid","9005-3105",2,44,"S",2359,"o","o","flake","flake fragment",8.7,3.3,13.5,"n","","",""
"9005-3105-S-L2360",709006,3973105.7,"grid","9005-3105",2,44,"S",2360,"wc","c","blade","proximal blade segment",17.5,4.5,15.2,"n","","",""
"9005-3105-S-L2361",709004.2,3973107.7,"grid","9005-3105",2,44,"S",2361,"wc","c","blade","blade segment",17.6,5.2,13.7,"retouched blade","marginal","",""
"9005-3105-V-L2369",709008.8,3973102.7,"grid","9005-3105",2,44,"V",2369,"o","o","shatter","shatter",8.7,4.4,6,"n","","",""
"9005-3105-V-L2370",709008.3,3973100.3,"grid","9005-3105",2,44,"V",2370,"wc","c","shatter","shatter",11.3,6.2,9.9,"n","","",""
"9015-3085-S-L2381",709016.5,3973080.1,"grid","9015-3085",5,44,"S",2381,"o","o","flake","flake fragment",12.9,2,8.8,"n","","",""
"9015-3085-V-L2379",709012.6,3973081.5,"grid","9015-3085",5,44,"V",2379,"o","o","blade","blade fragment",13.8,3.3,9,"biface fragment","indeterminate","n","tang"
"9015-3085-V-L2380",709011.2,3973080.6,"grid","9015-3085",5,44,"V",2380,"o","o","flake","flake fragment",11.3,1.2,9,"n","","",""
"9015-3095-S-L2351",709014.6,3973094.5,"grid","9015-3095",105,44,"S",2351,"o","o","blade","blade fragment",20.4,6.1,11.5,"pe","pe","",""
"9015-3095-S-L2352",709015,3973090.9,"grid","9015-3095",105,44,"S",2352,"o","o","flake","flake fragment",14,2.8,9,"n","","",""
"9025-26-1-95-L384",708949.8,3969537.8,"tract","9025",26,1,"95",384,"o","o","flake","broken flake",18.3,2.4,9.4,"retouched flake","marginal","",""
"9026-26-1-55-L385",708951,3969602.1,"tract","9026",26,1,"55",385,"o","o","blade","blade segment",12.8,1.8,8.4,"n","","",""
"9035-0795-V-L2340",709034.8,3970791.7,"grid","9035-0795",21,43,"V",2340,"wc","c","core","bipolar core/pe",20.2,10.6,22.2,"pe","pe","",""
"9035-15-1-35-L386",709033,3969655.5,"tract","9035",15,1,"35",386,"wc","c","flake","flake fragment",18.3,7,15.2,"n","","",""
"9045-0835-V-L2336",709040.3,3970831.3,"grid","9045-0835",103,43,"V",2336,"wc","c","flake","flake",25.9,11.2,25.4,"flake scraper","scraper","",""
"9055-0835-S-L2338",709054.9,3970835.4,"grid","9055-0835",5,43,"S",2338,"o","o","indeterminate","pe",9.4,1.6,5.8,"pe","pe","",""
"9055-0835-S-L2339",709056.1,3970835.4,"grid","9055-0835",5,43,"S",2339,"wc","c","flake","flake fragment",12.2,3,11.8,"n","","",""
"9065-0845-S-L2337",709067.9,3970845.1,"grid","9065-0845",103,43,"S",2337,"wc","c","flake","flake fragment",30.9,6.8,17.2,"flake scraper","scraper","",""
"9078-32-1-25-L387",708790.2,3969897.8,"tract","9078",32,1,"25",387,"o","o","flake","flake fragment",17.8,4.5,12.7,"pe","n","",""
"9165-1095-S-L1197",709162.1,3971091.4,"grid","9165-1095",69,4,"S",1197,"wc","c","flake","flake fragment",16.7,8.5,19.7,"n","","",""
"9165-1105-S-L1198",709167.5,3971109.2,"grid","9165-1105",44,4,"S",1198,"wc","c","flake","flake fragment",13.1,5.2,11.9,"n","","",""
"9165-1115-S-L1199",709166.6,3971110.9,"grid","9165-1115",45,4,"S",1199,"o","o","shatter","shatter",11.5,7.9,10.9,"n","","",""
"9175-1085-S-L1193",709173.9,3971082.2,"grid","9175-1085",69,4,"S",1193,"wc","c","flake","flake fragment",26,6.3,17.3,"n","","",""
"9175-1085-S-L1194",709177.5,3971080.2,"grid","9175-1085",48,4,"S",1194,"wc","c","flake","flake fragment",24.2,6.4,17.4,"n","","",""
"9175-1095-V-L1196",709175.4,3971097.8,"grid","9175-1095",45,4,"V",1196,"o","o","chip","chip",7.2,1.8,7.4,"n","","",""
"9175-1105-S-L1191",709172.9,3971101.7,"grid","9175-1105",69,4,"S",1191,"wc","c","core","blade core",55.5,32.8,27.2,"n","","",""
"9175-1105-S-L1192",709179,3971100.3,"grid","9175-1105",69,4,"S",1192,"wc","c","flake","flake",26.2,10.7,22.7,"n","","",""
"9185-1115-V-L1200",709187.3,3971114.3,"grid","9185-1115",60,4,"V",1200,"o","o","blade","blade fragment?",16.3,5.5,10.8,"n","","",""
"9205-0605-V-L1665",709205.9,3970607.1,"grid","9205-0605",43,20,"V",1665,"o","o","shatter","shatter",13.4,7.1,10.6,"n","","",""
"9205-0615-V-L1662",709203.7,3970614.1,"grid","9205-0615",24,20,"V",1662,"o","o","chip","chip",7.4,1.6,6,"n","","",""
"9215-0575-S-L1658",709218.8,3970570.1,"grid","9215-0575",24,20,"S",1658,"wc","c","shatter","shatter",19.2,9,8.7,"n","","",""
"9215-0585-S-L1680",709212.1,3970582.1,"grid","9215-0585",80,20,"S",1680,"wc","c","flake","flake fragment",28.9,11.9,20.4,"n","","",""
"9215-0585-V-L1666",709214.7,3970588.4,"grid","9215-0585",80,20,"V",1666,"o","o","shatter","shatter",23.3,5.9,12.5,"n","","",""
"9215-0585-V-L1667",709215.3,3970588.7,"grid","9215-0585",80,20,"V",1667,"o","o","shatter","shatter",16.1,4.5,8.3,"n","","",""
"9215-0585-V-L1668",709219.1,3970587.6,"grid","9215-0585",80,20,"V",1668,"o","o","indeterminate","pe",12.2,3.4,7.8,"pe","n","",""
"9215-0605-S-L1681",709212.7,3970608,"grid","9215-0605",59,20,"S",1681,"wc","c","flake","broken flake",20.4,8,24.6,"n","","",""
"9215-1085-V-L1195",709219.7,3971089,"grid","9215-1085",44,4,"V",1195,"o","o","core","cte core fragment",19,9.4,13.4,"n","","",""
"9225-0565-V-L1664",709225,3970562.4,"grid","9225-0565",59,20,"V",1664,"wc","c","flake","flake",2.7,6.5,15.8,"n","","",""
"9225-0585-S-L1678",709226.3,3970581.8,"grid","9225-0585",24,20,"S",1678,"o","o","shatter","shatter",14.8,6.4,16.9,"n","","",""
"9225-0585-S-L1679",709225.9,3970586,"grid","9225-0585",24,20,"S",1679,"o","o","flake","flake fragment",19.1,2.8,11.4,"n","","",""
"9225-0585-V-L1663",709226.4,3970588.7,"grid","9225-0585",24,20,"V",1663,"o","o","shatter","shatter",10.7,2.9,8.2,"n","","",""
"9225-0595-S-L1675",709229.1,3970592.7,"grid","9225-0595",80,20,"S",1675,"o","o","indeterminate","pe",23.6,7,15.8,"pe","pe","",""
"9225-0595-S-L1676",709222.6,3970593.1,"grid","9225-0595",80,20,"S",1676,"o","o","blade","blade segment",15.7,2.7,8,"n","","",""
"9225-0595-S-L1677",709224.4,3970591.2,"grid","9225-0595",80,20,"S",1677,"wc","c","flake","flake fragment",17.6,5.7,16,"n","","",""
"9225-0605-S-L1682",709228.6,3970602.2,"grid","9225-0605",47,20,"S",1682,"wc","c","blade","proximal blade segment",28.4,6.6,14.6,"n","","",""
"9235-0575-V-L1661",709236.2,3970578.1,"grid","9235-0575",59,20,"V",1661,"wc","c","shatter","shatter",37.1,11.4,17.4,"n","","",""
"9235-0595-S-L1669",709233.8,3970598.7,"grid","9235-0595",24,20,"S",1669,"o","o","blade","blade segment",12.3,2.4,7.8,"n","","",""
"9235-0595-S-L1670",709232.4,3970595.8,"grid","9235-0595",24,20,"S",1670,"o","o","shatter","shatter",12.1,3.8,7.8,"n","","",""
"9235-0595-S-L1671",709230.7,3970590.1,"grid","9235-0595",24,20,"S",1671,"o","o","shatter","shatter",9,4.1,9.4,"n","","",""
"9235-0595-S-L1672",709233.8,3970597.1,"grid","9235-0595",24,20,"S",1672,"wc","c","flake","flake fragment",28.6,8.1,15.4,"flake scraper","scraper","",""
"9235-0595-S-L1673",709231.5,3970599.3,"grid","9235-0595",24,20,"S",1673,"wc","c","flake","flake fragment",19.1,4.9,17,"n","","",""
"9235-0595-V-L1660",709231.8,3970597.9,"grid","9235-0595",24,20,"V",1660,"o","o","flake","flake fragment",11.1,2.2,6.9,"n","","",""
"9235-0605-V-L1659",709235.2,3970607.3,"grid","9235-0605",80,20,"V",1659,"o","o","blade","blade fragment",11.7,2.8,7.8,"retouched blade","marginal","",""
"9245-0605-S-L1674",709245.3,3970608.1,"grid","9245-0605",24,20,"S",1674,"o","o","indeterminate","pe",16.7,7.1,12.4,"pe","pe","",""
"9285-1515-S-L1684",709286.5,3971511,"grid","9285-1515",59,21,"S",1684,"wc","c","flake","flake fragment",14.5,5.1,14.3,"n","","",""
"9295-1495-V-L1686",709295.5,3971497.4,"grid","9295-1495",60,21,"V",1686,"wc","c","core","bipolar core/pe",28.1,10.2,20.7,"pe","pe","",""
"9335-1485-V-L1685",709332.5,3971481.9,"grid","9335-1485",58,21,"V",1685,"o","o","blade","blade segment",23.6,2.7,8.5,"retouched blade","marginal","",""
"9345-1515-S-L1683",709343,3971510.8,"grid","9345-1515",57,21,"S",1683,"o","o","flake","flake fragment",15.9,5.8,12.6,"flake scraper","scraper","",""
"9395-0915-V-L1657",709392.1,3970913.7,"grid","9395-0915",24,19,"V",1657,"o","o","blade","blade segment",19,4.1,8,"n","","",""
"9395-9755-S-L2542",709394.5,3969757.2,"grid","9395-9755",5,54,"S",2542,"o","o","flake","broken flake",17.9,4.3,14.9,"other retouched tools","drill","",""
"9395-9765-S-L2528",709399.2,3969767.8,"grid","9395-9765",101,54,"S",2528,"wc","c","flake","flake",20,6.4,23.3,"n","","",""
"9395-9765-S-L2529",709393.1,3969761.1,"grid","9395-9765",101,54,"S",2529,"Ba","c","blade","blade segment",11.9,7.2,15,"n","","",""
"9395-9765-S-L2530",709391.4,3969763.5,"grid","9395-9765",101,54,"S",2530,"o","o","flake","broken flake",17.4,5.8,23.4,"n","","",""
"9395-9765-S-L2531",709395.7,3969764,"grid","9395-9765",101,54,"S",2531,"o","o","blade","blade segment",17.9,4.9,14.8,"pe","pe","",""
"9395-9765-S-L2532",709397.1,3969767.3,"grid","9395-9765",101,54,"S",2532,"o","o","shatter","shatter",17.2,6.3,7.4,"other retouched tools","invasive","",""
"9395-9765-S-L2533",709397.1,3969761.9,"grid","9395-9765",101,54,"S",2533,"o","o","flake","flake",14.8,4.6,15.7,"n","","",""
"9395-9765-S-L2534",709392.3,3969764.4,"grid","9395-9765",101,54,"S",2534,"o","o","indeterminate","pe",15.3,2.9,9,"pe","pe","",""
"9395-9765-S-L2535",709398.8,3969760.2,"grid","9395-9765",101,54,"S",2535,"o","o","indeterminate","pe",14.6,4.5,15,"pe","pe","",""
"9395-9765-S-L2536",709397.8,3969762,"grid","9395-9765",101,54,"S",2536,"o","o","flake","flake fragment",13.4,3,8.7,"n","","",""
"9395-9765-S-L2537",709397.4,3969764,"grid","9395-9765",101,54,"S",2537,"o","o","flake","flake",13,2.4,9.4,"n","","",""
"9395-9765-S-L2538",709395.2,3969767.7,"grid","9395-9765",101,54,"S",2538,"o","o","flake","flake fragment",11.8,2.5,9.4,"n","","",""
"9395-9765-S-L2539",709400,3969764.1,"grid","9395-9765",101,54,"S",2539,"o","o","flake","flake",10.4,2.7,9.5,"n","","",""
"9395-9765-S-L2540",709396.9,3969767,"grid","9395-9765",101,54,"S",2540,"o","o","flake","flake fragment",9.3,3.3,8.2,"n","","",""
"9395-9775-S-L2565",709391.5,3969770.4,"grid","9395-9775",5,54,"S",2565,"o","o","flake","flake fragment",16,4.1,13.3,"n","","",""
"9395-9775-S-L2566",709396.3,3969775.2,"grid","9395-9775",5,54,"S",2566,"o","o","flake","flake",12,2.2,13.2,"n","","",""
"9395-9775-S-L2567",709392.5,3969770.2,"grid","9395-9775",5,54,"S",2567,"o","o","shatter","shatter/pe",11.8,3.6,6.4,"pe","pe","",""
"9395-9775-S-L2568",709393.4,3969773.6,"grid","9395-9775",5,54,"S",2568,"o","o","flake","flake fragment",11.8,1.9,5.1,"n","","",""
"9395-9775-S-L2569",709394.8,3969770.2,"grid","9395-9775",5,54,"S",2569,"o","o","flake","flake fragment",7.8,1.5,4.5,"n","","",""
"9395-9775-S-L2570",709392.1,3969779.5,"grid","9395-9775",5,54,"S",2570,"o","o","flake","flake fragment",8.8,2,6,"n","","",""
"9395-9775-V-L2558",709394.2,3969773.3,"grid","9395-9775",5,54,"V",2558,"o","o","indeterminate","indet",15.4,5.2,12.5,"other retouched tools","indeterminable","",""
"9395-9775-V-L2559",709392.6,3969777.2,"grid","9395-9775",5,54,"V",2559,"o","o","blade","distal blade fragment",17.2,4.1,9,"n","","",""
"9395-9775-V-L2560",709397.2,3969773.5,"grid","9395-9775",5,54,"V",2560,"o","o","shatter","shatter",8.2,2.1,3.3,"n","","",""
"9395-9805-S-L2526",709390.2,3969801.6,"grid","9395-9805",21,54,"S",2526,"o","o","blade","blade fragment",11.9,3.9,12.1,"pe","pe","",""
"9395-9805-S-L2527",709399,3969802.8,"grid","9395-9805",21,54,"S",2527,"o","o","shatter","shatter",8.6,3.1,6.3,"n","","",""
"9405-9755-S-L2578",709401.6,3969754.9,"grid","9405-9755",21,54,"S",2578,"o","o","flake","flake fragment",12.5,2.2,9.7,"n","","",""
"9405-9755-S-L2579",709406,3969751.1,"grid","9405-9755",21,54,"S",2579,"o","o","flake","flake fragment",9.1,2.2,6.2,"n","","",""
"9405-9755-S-L2580",709405.5,3969753,"grid","9405-9755",21,54,"S",2580,"o","o","shatter","shatter",6.2,4,5.9,"n","","",""
"9405-9755-V-L2563",709402.2,3969758.4,"grid","9405-9755",21,54,"V",2563,"o","o","chip","chip",5.7,1,3.6,"n","","",""
"9405-9755-V-L2564",709405.9,3969752.8,"grid","9405-9755",21,54,"V",2564,"o","o","flake","broken flake",6.3,1.6,4.4,"n","","",""
"9405-9765-S-L2520",709403,3969769.6,"grid","9405-9765",5,54,"S",2520,"o","o","flake","flake fragment",10.8,3.5,18.4,"n","","",""
"9405-9765-S-L2521",709405.6,3969766.3,"grid","9405-9765",5,54,"S",2521,"o","o","flake","flake fragment",9.9,2.4,13.3,"n","","",""
"9405-9765-S-L2522",709405.3,3969766.8,"grid","9405-9765",5,54,"S",2522,"o","o","flake","flake fragment",5.7,2,11.1,"n","","",""
"9405-9765-S-L2523",709403.7,3969764.7,"grid","9405-9765",5,54,"S",2523,"o","o","flake","flake fragment",8.2,1.4,4.9,"n","","",""
"9405-9765-S-L2524",709403.4,3969765.6,"grid","9405-9765",5,54,"S",2524,"o","o","shatter","shatter",18.2,5.2,8.7,"n","","",""
"9405-9765-S-L2525",709407.5,3969760.1,"grid","9405-9765",5,54,"S",2525,"o","o","shatter","shatter",13,5.2,6.2,"n","","",""
"9405-9765-V-L2571",709409.6,3969761.4,"grid","9405-9765",5,54,"V",2571,"o","o","shatter","shatter",9.4,4.3,25.3,"other retouched tools","piercer","",""
"9405-9765-V-L2572",709406.7,3969766.3,"grid","9405-9765",5,54,"V",2572,"o","o","flake","flake fragment",13.5,3.6,13,"n","","",""
"9405-9765-V-L2573",709408.1,3969763.6,"grid","9405-9765",5,54,"V",2573,"o","o","flake","flake fragment",12,2.8,6.9,"n","","",""
"9405-9765-V-L2574",709404,3969760.8,"grid","9405-9765",5,54,"V",2574,"o","o","chip","chip",6.3,1.4,6.9,"n","","",""
"9405-9765-V-L2575",709400.3,3969766.5,"grid","9405-9765",5,54,"V",2575,"o","o","chip","chip",2.9,0.7,3.8,"n","","",""
"9405-9765-V-L2576",709405,3969769.1,"grid","9405-9765",5,54,"V",2576,"o","o","chip","chip",3.3,1.3,3.2,"n","","",""
"9405-9765-V-L2577",709401.8,3969767.9,"grid","9405-9765",5,54,"V",2577,"wc","c","shatter","shatter",7.2,3.7,4.4,"n","","",""
"9405-9805-S-L2585",709400.9,3969804,"grid","9405-9805",101,54,"S",2585,"o","o","flake","flake fragment",4.4,2.3,9.3,"n","","",""
"9405-9805-S-L2586",709408.4,3969806.1,"grid","9405-9805",101,54,"S",2586,"o","o","shatter","shatter",11,4.9,8.1,"n","","",""
"9415-9775-S-L2583",709414.3,3969771.6,"grid","9415-9775",2,54,"S",2583,"o","o","blade","proximal blade segment",14.3,4,12.7,"n","","",""
"9415-9775-S-L2584",709415.4,3969777.9,"grid","9415-9775",2,54,"S",2584,"o","o","flake","flake fragment",7.1,2.1,7.2,"n","","",""
"9415-9775-V-L2551",709415.8,3969773.3,"grid","9415-9775",2,54,"V",2551,"o","o","flake","flake fragment",7.9,2.7,10.9,"n","","",""
"9415-9775-V-L2552",709411.8,3969772.2,"grid","9415-9775",2,54,"V",2552,"o","o","chip","chip",7.6,1.2,7.2,"n","","",""
"9415-9775-V-L2553",709417.9,3969775.3,"grid","9415-9775",2,54,"V",2553,"o","o","shatter","shatter",6.9,2.5,4.1,"n","","",""
"9415-9775-V-L2554",709414.7,3969772.9,"grid","9415-9775",2,54,"V",2554,"o","o","chip","chip",4.1,8,3.8,"n","","",""
"9415-9785-S-L2582",709418.1,3969780.8,"grid","9415-9785",21,54,"S",2582,"o","o","flake","flake fragment",11.8,2.1,8.8,"pe","pe","",""
"9415-9785-V-L2562",709419.6,3969788.3,"grid","9415-9785",21,54,"V",2562,"wc","c","indeterminate","pe",19.6,6.4,13.2,"pe","pe","",""
"9415-9805-S-L2541",709419.3,3969802.4,"grid","9415-9805",5,54,"S",2541,"o","o","flake","flake fragment",11.5,3.7,13.1,"pe","pe","",""
"9425-9755-S-L2546",709427.5,3969758.4,"grid","9425-9755",101,54,"S",2546,"wc","c","flake","flake",16.6,11,19.4,"n","","",""
"9425-9755-S-L2547",709423.9,3969750.4,"grid","9425-9755",101,54,"S",2547,"o","o","flake","flake",16.1,6.1,11.6,"retouched flake","invasive","",""
"9425-9755-S-L2548",709425.6,3969750.6,"grid","9425-9755",101,54,"S",2548,"o","o","shatter","shatter/pe",17.4,5.8,14.9,"pe","pe","",""
"9425-9755-S-L2549",709422.6,3969757.5,"grid","9425-9755",101,54,"S",2549,"o","o","shatter","shatter",15.8,4.9,9.9,"n","","",""
"9425-9765-S-L2543",709427.2,3969766.7,"grid","9425-9765",2,54,"S",2543,"o","o","blade","blade segment",14.6,2.4,10.9,"retouched blade","marginal","",""
"9425-9765-S-L2544",709429.6,3969768.4,"grid","9425-9765",2,54,"S",2544,"o","o","flake","flake fragment",14,3.8,6.2,"n","","",""
"9425-9765-S-L2545",709426.1,3969768.5,"grid","9425-9765",2,54,"S",2545,"o","o","flake","flake fragment",10.3,2.5,6.1,"n","","",""
"9435-9765-S-L2550",709430.5,3969764.9,"grid","9435-9765",21,54,"S",2550,"o","o","chip","chip",7.4,9,4.6,"n","","",""
"9435-9765-V-L2561",709431,3969764.9,"grid","9435-9765",21,54,"V",2561,"o","o","chip","chip",6,0.9,5.2,"n","","",""
"9435-9775-S-L2581",709436.2,3969779.5,"grid","9435-9775",101,54,"S",2581,"o","o","blade","blade fragment",9.1,1.3,5.7,"n","","",""
"9435-9785-S-L2555",709438.6,3969787.5,"grid","9435-9785",5,54,"S",2555,"o","o","flake","flake fragment",17,3.8,11.2,"pe","pe","",""
"9435-9785-S-L2556",709436.9,3969780.5,"grid","9435-9785",5,54,"S",2556,"o","o","shatter","shatter",12.8,4.1,6.5,"n","","",""
"9435-9785-S-L2557",709430.2,3969783.5,"grid","9435-9785",5,54,"S",2557,"o","o","spall","spall",14.2,3.9,4,"n","","",""
"9555-0105-S-L2273",709554.2,3970103.6,"grid","9555-0105",28,38,"S",2273,"rc","c","shatter","shatter?",15.1,4.8,9.2,"n","","",""
"9565-0075-V-L2275",709565.4,3970077,"grid","9565-0075",59,38,"V",2275,"wc","c","flake","flake fragment",23.6,8.8,19.3,"n","","",""
"9585-0085-S-L2271",709583.1,3970085.6,"grid","9585-0085",29,38,"S",2271,"rc","c","shatter","shatter?",9.1,4.4,10.1,"n","","",""
"9585-0645-S-L1717",709587.1,3970647.2,"grid","9585-0645",59,25,"S",1717,"wc","c","flake","flake",13.4,4.7,16.8,"n","","",""
"9595-0665-S-L1716",709593.3,3970663.2,"grid","9595-0665",60,25,"S",1716,"o","o","flake","flake",17.7,3,13.3,"n","","",""
"9615-0395-V-L1629",709612,3970397.2,"grid","9615-0395",5,12,"V",1629,"o","o","flake","flake fragment",14.9,4.9,12.9,"n","","",""
"9615-0655-S-L1715",709618.4,3970654.6,"grid","9615-0655",69,25,"S",1715,"wc","c","flake","flake",13.8,3.8,16.3,"n","","",""
"9615-0675-S-L1718",709614.5,3970670.4,"grid","9615-0675",59,25,"S",1718,"o","o","flake","flake fragment",13.1,3.4,8.8,"biface fragment","indeterminate","n","possible mid section"
"9625-0665-S-L1719",709625.6,3970666.5,"grid","9625-0665",69,25,"S",1719,"wc","c","flake","flake",28.2,5.9,19,"n","","",""
"9795-8665-S-L2297",709796.2,3968661,"grid","9795-8665",28,39,"S",2297,"o","o","core","bipolar core/pe",13,5.5,11.3,"pe","pe","",""
"9795-8685-S-L2281",709796.4,3968682.8,"grid","9795-8685",57,39,"S",2281,"o","o","core","bipolar core",24.4,11.9,21.5,"n","","",""
"9795-8685-S-L2282",709793.6,3968681.2,"grid","9795-8685",57,39,"S",2282,"o","o","flake","flake",14.8,3.5,18.3,"n","","",""
"9795-8685-S-L2283",709792.1,3968685.1,"grid","9795-8685",57,39,"S",2283,"o","o","shatter","shatter/pe",20.5,5.5,10.5,"pe","pe","",""
"9795-8685-S-L2284",709795.2,3968680.5,"grid","9795-8685",57,39,"S",2284,"o","o","flake","flake",15.4,4.1,23.1,"n","","",""
"9795-8685-S-L2285",709790.6,3968681.7,"grid","9795-8685",57,39,"S",2285,"o","o","blade","blade fragment",19.4,3.9,8.6,"retouched blade","marginal","",""
"9795-8685-S-L2286",709796.9,3968686.1,"grid","9795-8685",57,39,"S",2286,"o","o","flake","flake fragment",15.8,4,15,"retouched flake","marginal","",""
"9795-8685-S-L2287",709795,3968681.2,"grid","9795-8685",57,39,"S",2287,"o","o","flake","broken flake",11.3,2.6,10.1,"n","","",""
"9795-8685-S-L2288",709790.6,3968685.3,"grid","9795-8685",57,39,"S",2288,"o","o","flake","flake fragment",11.5,2.2,5.5,"n","","",""
