"UID","Xsugg","Ysugg","Type","Unit","Walker","PassGrid","Section","SherdNo","VesselPart","PartType","VesselType","OtherType","Thickness","Coarseness","MaxSize","Feature","Comments","FabricType","MNLN","FNEB1","EB2","LPrePal","FPal","SPal","TPal","PPalPG","Geom","Arch","Class","Hell","ERom","MRom","LRom","EByz","MByz","EVen","MVen","LVen","Recent","Other"
"7995-2195-V-1",707996.90,3972190.20,"grid","7995-2195",43,24,"V",1,"B","U","U","U","M","C",3.10,"N",,"SAT(c?)",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2195-V-2",707995.50,3972198.60,"grid","7995-2195",43,24,"V",2,"B","U","U","U","M","C",1.30,"N",,"GRO?",0,40,20,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"7995-2195-V-3",707992.00,3972190.70,"grid","7995-2195",43,24,"V",3,"B","U","U","U","M","C",2.80,"N",,"CAL?",0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"7995-2205-V-1",707999.30,3972201.20,"grid","7995-2205",69,24,"V",1,"Ba","BF","SOpe","Hemipherical or Globular Cup","Tn","M",3.70,"Y","Slightly flanged base of globular or hemispherical cup; base diameter 6 cm","FIN",0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2205-V-14",707997.10,3972210.00,"grid","7995-2205",69,24,"V",14,"B","U","U","U","M","F",2.10,"N",,"FIN",0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2205-V-2",707993.30,3972202.00,"grid","7995-2205",69,24,"V",2,"B","U","U","U","M","C",2.10,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2205-V-3",707999.40,3972207.50,"grid","7995-2205",69,24,"V",3,"B","U","U","U","M","C",3.10,"N",,"CAL",0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2205-V-4",707995.00,3972208.90,"grid","7995-2205",69,24,"V",4,"B","U","U","U","M","M",2.10,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2205-V-5",707990.30,3972206.60,"grid","7995-2205",69,24,"V",5,"B","U","U","U","M","C",1.40,"N",,"MUT",0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2205-V-6",707990.70,3972202.70,"grid","7995-2205",69,24,"V",6,"B","U","U","U","M","C",3.10,"N","Coarse, grainy matrix.","SAT(a-b?)",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2205-V-7",707993.30,3972207.10,"grid","7995-2205",69,24,"V",7,"B","U","U","U","M","C",1.80,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2205-V-8",707998.10,3972209.80,"grid","7995-2205",69,24,"V",8,"B","U","U","U","M","C",2.30,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2205-V-9",707998.40,3972205.50,"grid","7995-2205",69,24,"V",9,"B","U","U","U","M","C",1.90,"N",,"MUT",0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2215-S-1",707991.20,3972216.70,"grid","7995-2215",29,24,"S",1,"H","HH","U","U","Tn","M",5.00,"Y","Small round in section handle from small to medium sized vessel","GRO",0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2215-V-1",707993.10,3972216.60,"grid","7995-2215",29,24,"V",1,"Ba","BF","SOpe","Conical Cup?","M","M",3.30,"Y","Base diameter 3 cm; conical cup?","FIN",0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2215-V-2",707999.80,3972219.30,"grid","7995-2215",29,24,"V",2,"B","U","U","U","M","C",3.50,"N",,"CAL",0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2215-V-3",707995.40,3972212.90,"grid","7995-2215",29,24,"V",3,"B","U","U","U","M","C",2.90,"N","Coarse, grainy matrix.","SAT(a-b?)",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2215-V-4",707993.60,3972212.10,"grid","7995-2215",29,24,"V",4,"B","U","U","U","M","C",2.10,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2215-V-5",707996.40,3972212.60,"grid","7995-2215",29,24,"V",5,"B","U","U","U","M","C",2.10,"N",,"GRO",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2215-V-6",707996.20,3972218.50,"grid","7995-2215",29,24,"V",6,"B","U","U","U","M","C",2.30,"N",,"SAT?",0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"7995-2215-V-7",707992.10,3972211.60,"grid","7995-2215",29,24,"V",7,"B","U","U","U","M","M",1.70,"N",,"GRO?",0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"7995-2215-V-9",707991.50,3972210.70,"grid","7995-2215",29,24,"V",9,"B","U","U","U","M","C",1.60,"N",,"MIC",0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7995-2225-V-1",707992.40,3972227.50,"grid","7995-2225",28,24,"V",1,"Ba","BF","U","U","M","C",4.20,"Y","Flanged base; possibly later","SAT",0,0,0,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
"7995-2225-V-2",707995.70,3972222.20,"grid","7995-2225",28,24,"V",2,"B","U","U","U","M","C",2.30,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7-gg1-1",708833.50,3969649.60,"grab","8835-1695",7,18,"V",1,"B","U","U","Vroom CW7D","M","C",4.60,"N","Micaceous",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"7-gg1-2",708835.90,3969647.40,"grab","8835-1705",7,18,"V",2,"B","U","SOpe","Vroom F9","M","F",4.20,"Y","Green glaze",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,10,0
"7-gg1-3",708833.10,3969647.70,"grab","8835-1705",7,18,"V",3,"Ba","U","SOpe","U","M","F",5.60,"Y","Black-glazed pyxis.  AWJ drawn",,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0
"7-gg1-4",708839.40,3969643.40,"grab","8835-1705",7,18,"V",4,"R","U","SOpe","Vroom F1A","M","F",2.90,"Y","Yellow glaze; F1a",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"8000-14-1-45-1",709167.60,3971021.50,"tract","8000",14,1,"45",1,"B","U","Clo","Vroom F2","Tn","F",3.50,"Y","White glaze interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"8000-2-1-15-1",709136.90,3970961.20,"tract","8000",2,1,"15",1,"H?","U","U","U","M","M",4.00,"Y","Round in section handle","GRO",0,10,20,20,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8000-2-1-15-2",709135.50,3970971.50,"tract","8000",2,1,"15",2,"H","HV","JCon","Amphora","M","F",6.00,"Y","Handle with  "" a pice"". clay 2.5 yr 6/8; calcite",,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0
"8000-2-1-65-1",709136.50,3971028.00,"tract","8000",2,1,"65",1,"Ba","BR","LOpe","PRS","M","F",4.70,"Y","LRC","PRS fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"8000-26-1-5-1",709184.10,3970977.60,"tract","8000",26,1,"5",1,"H?","U","JCon","LRA 2?","M","M",3.70,"Y","LRA 2? clay 2.5 yr 6/8, some calcite inclusions","LRA 2 fabric?",0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,0,0,0,0,0,0,0
"8000-26-1-5-2",709184.30,3970982.50,"tract","8000",26,1,"5",2,"H","HV","JCon","Jug","M","F",5.30,"Y","Coarseware. clay 2.5 yr 7.4; mica, calcite",,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,0,0,0,0,0,0,0
"8000-36-1-65-1",709152.60,3971043.50,"tract","8000",36,1,"65",1,"B","U","U","U","M","M",6.70,"Y","Finely ridged on exterior/very micaceous fabric",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"8000-36-1-65-2",709152.20,3971041.90,"tract","8000",36,1,"65",2,"B","U","SOpe","Vroom F1A","M","F",7.40,"Y","Glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"8001-20-1-25-1",709135.80,3971097.50,"tract","8001",20,1,"25",1,"H","HV","U","Vroom CW7","M","M",6.20,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"8001-20-1-75-1",709136.30,3971145.90,"tract","8001",20,1,"75",1,"B","U","Pith","Vroom P3A","Tk","C",7.60,"Y","Plastic rib on exterior/glaze on interior-later MUT",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"8001-26-1-15-1",709183.80,3971081.50,"tract","8001",26,1,"15",1,"B","U","LOpe","Vroom CW1E","M","F",6.40,"Y","Glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"8001-27-1-15-1",709200.00,3971083.00,"tract","8001",27,1,"15",1,"R","U","JOpe","U","Tn","M",2.50,"Y","Rim diameter 17-20 cm with extra clay added to rim exterior","MIC",0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8001-27-1-15-2",709199.70,3971083.50,"tract","8001",27,1,"15",2,"R","RF","U","U","M","M",3.20,"Y","Groove rim coarseware (unknown type). Quartz/calcite, mudstone and mica.","OUT(13)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"8005-2155-S-1",708009.20,3972158.40,"grid","8005-2155",59,24,"S",1,"L","U","CPot","U","M","C",4.70,"Y","Medium thin ovoid leg from a tripod cooking pot. (Petrography Sample ASP 50).","CALa",0,0,30,30,30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2155-S-2",708009.90,3972159.20,"grid","8005-2155",59,24,"S",2,"R","U","Pith","Pithos","Tk","C",12.50,"Y","Like KIP PT1C? Rim fragment of a pihtos, with a plastic impressed band under the rim. (Petrography Sample ASP92)","SAT(L)",0,0,30,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2155-V-1",708005.10,3972158.10,"grid","8005-2155",59,24,"V",1,"B","U","Pith","Pithos?","Tk","C",9.00,"Y","Probable base fragment of a pithos with raised band around the exterior base. Very thick, plastic band/rib on exterior (Petrography Sample ASP 141).","MUTc",0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2155-V-10",708005.70,3972155.80,"grid","8005-2155",59,24,"V",10,"B","U","U","U","M","C",6.50,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2155-V-11",708007.70,3972153.70,"grid","8005-2155",59,24,"V",11,"B","U","U","U","M","C",5.70,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2155-V-12",708004.30,3972156.70,"grid","8005-2155",59,24,"V",12,"B","U","U","U","M","C",4.60,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2155-V-13",708005.90,3972155.50,"grid","8005-2155",59,24,"V",13,"B","U","U","U","M","C",4.10,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2155-V-14",708001.30,3972154.90,"grid","8005-2155",59,24,"V",14,"B","U","U","U","M","C",3.30,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2155-V-15",708005.90,3972150.50,"grid","8005-2155",59,24,"V",15,"B","U","U","U","M","C",3.00,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2155-V-16",708003.20,3972158.90,"grid","8005-2155",59,24,"V",16,"B","U","U","U","M","C",2.50,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2155-V-9",708006.30,3972156.30,"grid","8005-2155",59,24,"V",9,"B","U","U","U","M","C",6.10,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2165-V-5",708001.80,3972164.10,"grid","8005-2165",28,24,"V",5,"B","U","U","U","M","C",2.20,"N","Platy version of this fabric?","SHA",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2165-V-6",708002.30,3972168.10,"grid","8005-2165",28,24,"V",6,"B","U","U","U","M","C",1.60,"N",,"CAL",0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2165-V-7",708001.80,3972168.20,"grid","8005-2165",28,24,"V",7,"B","U","U","U","M","C",1.60,"N",,"GRO(b?)",0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2175-S-1",708007.90,3972173.30,"grid","8005-2175",29,24,"S",1,"H","HH","U","U","M","C",6.20,"Y","Ovoid section handle from medium sized vessel","MIC",0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2175-V-9",708006.70,3972170.90,"grid","8005-2175",29,24,"V",9,"B","U","U","U","M","C",1.30,"N",,"MIC",0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2185-V-1",708007.70,3972182.30,"grid","8005-2185",28,24,"V",1,"R","U","LOpe","Bowl with T-shaped Rim","Tn","F",2.70,"Y","Like KIP BT5B? Rim diameter c. 25 cm","FIN",0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2185-V-2",708004.10,3972189.20,"grid","8005-2185",28,24,"V",2,"B","U","U","U","M","C",2.70,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2185-V-3",708000.90,3972188.10,"grid","8005-2185",28,24,"V",3,"B","U","U","U","M","C",1.90,"N",,"CAL",0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2185-V-4",708006.90,3972183.60,"grid","8005-2185",28,24,"V",4,"B","U","U","U","M","C",2.60,"N",,"CAL",0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2185-V-5",708007.60,3972187.70,"grid","8005-2185",28,24,"V",5,"B","U","U","U","M","C",4.20,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2195-V-3",708003.30,3972192.10,"grid","8005-2195",59,24,"V",3,"B","U","U","U","M","C",2.10,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2205-S-1",708000.70,3972206.60,"grid","8005-2205",43,24,"S",1,"L","U","CPot","U","M","C",5.50,"Y","Medium- sized, thin ovoid leg from a tripod cooking pot. (petrography sample ASP20)","SATc",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2205-S-2",708006.10,3972205.70,"grid","8005-2205",43,24,"S",2,"H","HV","SOpe","Carinated Cup","Tn","F",2.30,"Y","Carination of carinated cup","FIN",0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2205-V-1",708008.80,3972201.50,"grid","8005-2205",43,24,"V",1,"B","U","JOpe","Beehive?","M","C",4.50,"Y","Incised lines on interior. Coarse, grainy matrix.","SAT(a-b?)",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2205-V-2",708007.90,3972203.30,"grid","8005-2205",43,24,"V",2,"B","U","U","U","M","C",2.70,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2205-V-3",708003.30,3972204.60,"grid","8005-2205",43,24,"V",3,"B","U","U","U","M","C",2.50,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2205-V-4",708003.00,3972203.40,"grid","8005-2205",43,24,"V",4,"B","U","U","U","M","C",1.70,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2215-S-1",708000.90,3972215.50,"grid","8005-2215",69,24,"S",1,"Ba?","U","CPot?","U","Tk","C",5.40,"Y","Possible scoring/shearing on base for attachment of cooking pot leg","SAT",0,0,0,15,40,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2215-V-1",708007.40,3972217.90,"grid","8005-2215",69,24,"V",1,"B","U","U","U","M","C",1.70,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2215-V-2",708004.30,3972214.90,"grid","8005-2215",69,24,"V",2,"B","U","U","U","M","C",1.30,"N",,"CAL",0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2225-S-1",708007.10,3972229.50,"grid","8005-2225",29,24,"S",1,"H","HV","CPot","U","M","C",4.70,"Y","Ovoid, very tightly curved handle. Large angular mudstone and chert.","OUT(8)",0,0,0,15,40,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2225-S-2",708007.50,3972223.30,"grid","8005-2225",29,24,"S",2,"Ba","BF","SOpe?","U","Tn","F",2.80,"Y","Base diameter 4 cm","FIN",0,0,0,0,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"8005-2225-V-1",708004.30,3972222.30,"grid","8005-2225",29,24,"V",1,"H","HH","U","U","M","M",4.20,"Y","Thin ovoid handle from medium sized vessel","GRO",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2225-V-2",708005.30,3972226.90,"grid","8005-2225",29,24,"V",2,"B","U","U","U","M","C",1.40,"N",,"CAL",0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2225-V-3",708002.40,3972229.40,"grid","8005-2225",29,24,"V",3,"B","U","U","U","M","C",1.40,"N",,"MIC",0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005-2225-V-4",708003.40,3972227.10,"grid","8005-2225",29,24,"V",4,"B","U","U","U","M","C",1.80,"N","Coarse, grainy matrix.","SAT(a-b?)",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8010-14-1-65-1",709168.20,3972012.50,"tract","8010",14,1,"65",1,"Ba","BF","LOpe","Vroom F10","M","F",8.70,"Y","Glaze on interior and exterior/post-firing hole drilled above base",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,0
"8010-26-1-65-1",709183.30,3972015.90,"tract","8010",26,1,"65",1,"H","HV","JCon","Amphora","M","F",7.20,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"8011-5-1-45-1",709121.60,3972003.50,"tract","8011",5,1,"45",1,"R","U","U","U","M","C",5.50,"Y","Slight ridges uder rim","Late MIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"8012-14-1-55-1",709090.60,3971898.30,"tract","8012",14,1,"55",1,"B","Car","CPot","Vroom CW2A","M","M",4.70,"Y","Glaze on interior/blackened on exterior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"8012-14-1-55-2",709091.10,3971896.40,"tract","8012",14,1,"55",2,"B","U","CPot","Vroom CW2A","M","M",3.20,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"8012-14-1-55-3",709091.70,3971900.70,"tract","8012",14,1,"55",3,"B","U","CPot","Vroom CW2A","M","M",2.20,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"8015-2135-V-2",708014.50,3972134.20,"grid","8015-2135",60,24,"V",2,"B","U","U","U","M","C",2.80,"N",,"SAT(c?)",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2135-V-3",708018.70,3972132.20,"grid","8015-2135",60,24,"V",3,"B","U","U","U","M","C",1.80,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2135-V-4",708017.80,3972131.60,"grid","8015-2135",60,24,"V",4,"B","U","U","U","M","C",1.20,"N",,"CAL",0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2145-S-1",708012.40,3972142.70,"grid","8015-2145",69,24,"S",1,"H","HV","U","U","Tk","C",9.40,"Y","Two joining body fragments; plastic impressed band next to vertical handle. (Petrographic Sample ASP 128).","MUTa",0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2145-S-2",708014.30,3972141.00,"grid","8015-2145",69,24,"S",2,"Ba","BF","JOpe","Beehive?","Tk","C",5.70,"Y","Thick incised lines on interior","GRO",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2145-V-1",708019.50,3972149.90,"grid","8015-2145",69,24,"V",1,"R and H","HV","SOpe","Vapheio Cup","Tn","F",3.30,"Y","Rim and handle of Vapheio cup","FIN",0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2145-V-19",708019.80,3972147.40,"grid","8015-2145",69,24,"V",19,"B","U","U","U","M","C",3.40,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2145-V-2",708010.40,3972140.30,"grid","8015-2145",69,24,"V",2,"R and H","U","JCon","U","Tk","C",5.20,"Y","Thick ovoid strap handle","SAT",0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2145-V-21",708019.90,3972146.40,"grid","8015-2145",69,24,"V",21,"B","U","U","U","M","C",2.80,"N",,"CAL",0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2145-V-22",708015.70,3972148.10,"grid","8015-2145",69,24,"V",22,"B","U","U","U","M","C",2.40,"N",,"CAL",0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2145-V-23",708015.70,3972148.90,"grid","8015-2145",69,24,"V",23,"B","U","U","U","M","C",2.60,"N",,"GRO",0,20,20,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"8015-2145-V-24",708019.00,3972143.90,"grid","8015-2145",69,24,"V",24,"B","U","U","U","M","C",2.10,"N",,"GRO",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2145-V-25",708016.00,3972142.30,"grid","8015-2145",69,24,"V",25,"B","U","U","U","M","C",2.00,"N",,"GRO",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2145-V-26",708013.80,3972141.40,"grid","8015-2145",69,24,"V",26,"B","U","U","U","M","C",1.30,"N",,"GRO",0,10,20,20,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"8015-2145-V-27",708011.80,3972145.50,"grid","8015-2145",69,24,"V",27,"B","U","U","U","M","C",6.60,"N",,"MIC (late?)",0,0,20,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"8015-2145-V-28",708014.30,3972141.30,"grid","8015-2145",69,24,"V",28,"B","U","U","U","M","C",3.80,"N",,"MIC",0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2155-S-1",708018.10,3972151.90,"grid","8015-2155",28,24,"S",1,"H","U","U","U","M","C",3.30,"Y","Ovoid strap handle from medium sized vessel","SAT",0,0,10,10,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2155-S-2",708016.10,3972152.40,"grid","8015-2155",28,24,"S",2,"H","U","U","U","M","C",3.40,"Y","Thin strap handle for small to medium sized vessel","SAT",0,0,10,10,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2155-V-1",708010.30,3972152.50,"grid","8015-2155",28,24,"V",1,"H","HV","SOpe","U","M","M",2.70,"Y","Wide thin strap handle; possibly from kylix? Silty clay with red argillaceous fragments, small chert and mudstone grains and carbonates.","OUT(15?)",0,0,0,0,20,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2155-V-11",708017.00,3972150.20,"grid","8015-2155",28,24,"V",11,"B","U","U","U","M","F",3.40,"N","A more crystalline version of this fabric?","SHA",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2155-V-2",708014.50,3972151.80,"grid","8015-2155",28,24,"V",2,"B","U","U","U","M","C",4.00,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2155-V-3",708019.40,3972152.80,"grid","8015-2155",28,24,"V",3,"B","U","U","U","M","C",2.70,"N",,"CAL",0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2155-V-4",708013.00,3972151.90,"grid","8015-2155",28,24,"V",4,"B","U","U","U","M","C",3.00,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2155-V-5",708015.10,3972156.40,"grid","8015-2155",28,24,"V",5,"B","U","U","U","M","C",2.80,"N",,"CAL",0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2155-V-6",708018.30,3972158.40,"grid","8015-2155",28,24,"V",6,"B","U","U","U","M","C",2.20,"N",,"SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2165-S-1",708015.70,3972166.90,"grid","8015-2165",29,24,"S",1,"B","U","JCon","Jar","M","C",3.10,"Y","Two ribs on shoulder of vessel (ASP PB1c?). Silty clay and argillaceous fragments.","OUT(15?)",0,0,0,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2175-S-1",708016.70,3972179.20,"grid","8015-2175",43,24,"S",1,"L","U","CPot","U","M","C",4.10,"Y","Small thin ovoid leg of a tripod cooking pot. (Petrography Sample ASP 62).","CALa",0,0,30,30,30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8015-2175-S-2",708011.40,3972176.60,"grid","8015-2175",43,24,"S",2,"H","HV?","U","U","M","C",5.00,"Y","Round in section handle from medium sized vessel","SAT",0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
